product_id,product_category,region,base_price,competitor_price,inventory,demand_score,sales_last_7_days,customer_rating,discount_percent,season,promotion,page_views,price_elasticity,recommended_price
P1008,Books,South,7189.71,947.13,205,24.3,29,2.7,11.0,Monsoon,1,2108,0.7,5392.28
P1009,Books,South,3988.88,1370.54,370,83.1,114,3.5,34.6,Winter,0,5740,1.43,3456.58
P1010,Books,North,6692.34,9155.11,119,21.9,79,3.1,24.3,Festival,1,5821,1.15,7528.71
P1011,Electronics,West,3600.23,5053.38,163,31.0,23,3.7,0.0,Regular,0,1920,1.42,3827.21
P1012,Home & Kitchen,West,4029.4,7536.95,46,50.8,106,4.8,32.2,Festival,1,3671,1.47,5238.22
P1013,Home & Kitchen,East,1755.05,4234.82,251,56.5,131,4.3,13.2,Festival,0,9387,0.34,2281.56
P1014,Sports,West,2730.66,2849.9,72,78.7,173,4.2,12.8,Summer,0,4041,0.39,3214.99
P1015,Beauty,South,6133.04,3763.02,449,50.3,264,3.6,15.3,Monsoon,1,8366,1.21,5105.16
P1016,Books,South,4445.0,8375.96,449,81.1,285,4.2,25.2,Regular,0,8553,0.62,5299.12
P1017,Fashion,North,7788.17,6632.23,330,65.7,2,2.6,17.7,Festival,0,824,1.38,8401.44
P1018,Beauty,North,8555.33,9856.44,338,20.2,233,4.0,25.1,Festival,1,8935,1.24,8847.04
P1019,Beauty,West,5508.13,7194.55,200,24.1,251,3.9,5.9,Monsoon,0,5328,1.3,5751.5
P1020,Home & Kitchen,East,7631.02,6064.27,94,49.3,108,3.4,38.8,Festival,0,1426,0.81,7991.03
P1021,Beauty,West,3207.66,6477.22,115,45.7,276,3.0,29.2,Festival,0,5989,1.39,4169.96
P1022,Books,West,4266.72,9905.27,372,76.9,180,4.5,10.0,Festival,1,9231,1.71,5546.74
P1023,Books,West,7185.22,8314.23,363,62.3,213,2.6,29.0,Festival,1,2896,2.0,7678.8
P1024,Electronics,West,3984.88,428.11,149,44.9,293,2.7,23.0,Summer,1,6867,1.73,3052.08
P1025,Books,South,5967.35,5692.32,279,25.4,72,3.6,4.4,Summer,1,7480,1.25,5720.81
P1026,Books,East,2016.65,7283.65,183,30.4,283,3.1,7.1,Winter,0,9994,0.63,2621.64
P1027,Home & Kitchen,South,6077.76,7906.57,245,61.8,175,4.4,1.7,Regular,0,1766,1.46,6669.67
P1028,Books,East,8642.83,2379.63,330,48.1,123,4.1,32.4,Monsoon,0,9868,1.89,7002.91
P1029,Electronics,North,8712.67,9129.27,323,56.3,227,4.4,22.1,Winter,0,6830,0.66,9000.54
P1030,Fashion,West,7298.58,10044.3,481,25.4,83,3.3,12.7,Summer,0,3381,0.74,7176.94
P1031,Home & Kitchen,South,7508.38,2622.9,335,69.7,253,4.4,5.1,Summer,1,9131,0.55,6636.01
P1032,Fashion,East,5667.69,9288.59,468,86.7,146,4.7,19.4,Summer,1,1428,1.55,6687.29
P1033,Home & Kitchen,North,5929.75,1180.82,418,33.2,120,3.4,21.0,Winter,0,4634,0.99,4447.31
P1034,Sports,North,1509.78,754.89,157,54.2,65,3.3,28.1,Summer,1,7431,0.41,1363.21
P1035,Beauty,West,4549.82,1513.59,108,97.8,281,4.7,38.8,Winter,1,4325,1.79,4257.1
P1036,Sports,East,4617.61,775.89,79,40.0,283,2.6,17.4,Summer,1,5588,1.25,3893.48
P1037,Books,South,9593.28,8900.53,132,63.6,106,3.4,16.2,Festival,0,9949,0.86,10808.89
P1038,Fashion,West,4424.65,789.4,203,18.1,300,2.8,14.8,Festival,0,7360,0.88,3744.94
P1039,Books,South,5583.56,2983.57,158,64.5,107,2.6,33.1,Regular,0,281,0.79,5091.16
P1040,Beauty,North,5425.86,1250.77,60,18.1,36,2.8,6.3,Summer,0,9854,1.07,4674.88
P1041,Home & Kitchen,South,6440.26,3228.76,282,96.3,147,3.6,13.8,Regular,0,5472,0.87,6295.94
P1042,Beauty,South,7532.68,1114.57,349,74.4,262,4.2,29.0,Winter,1,4476,1.23,6616.86
P1043,Electronics,West,2405.41,7073.79,23,80.9,159,3.2,0.6,Regular,0,297,1.61,3127.03
P1044,Beauty,South,5381.5,1555.93,163,73.4,265,4.6,11.6,Summer,0,4428,1.45,4743.16
P1045,Electronics,West,8293.99,8971.05,30,63.1,202,3.6,25.7,Winter,0,3791,0.8,9753.65
P1046,Beauty,North,4738.52,8613.41,430,50.5,155,4.9,7.4,Winter,0,112,1.2,5621.63
P1047,Electronics,West,2928.88,320.99,173,87.3,13,4.9,12.1,Festival,0,4273,1.73,2793.22
P1048,Fashion,West,6616.15,9423.9,488,96.1,297,4.4,19.4,Winter,0,1601,0.42,7792.67
P1049,Books,East,8272.92,478.71,27,54.9,85,4.8,16.9,Winter,1,6356,0.43,6952.53
P1050,Books,South,818.77,2653.14,51,93.8,280,4.3,4.2,Regular,0,3055,1.25,1064.4
P1051,Sports,North,7812.55,514.26,17,62.5,245,4.7,37.5,Winter,1,3372,1.39,6844.33
P1052,Books,West,8252.15,3645.9,221,58.5,300,3.1,1.8,Monsoon,0,8047,0.66,7285.14
P1053,Home & Kitchen,North,4722.92,5483.1,326,50.9,9,3.4,30.0,Festival,0,8536,1.57,5365.55
P1054,Beauty,East,9836.4,8401.38,198,28.8,247,4.4,2.9,Festival,0,932,1.4,10038.44
P1055,Sports,South,7909.74,3667.97,148,10.3,278,3.6,18.7,Winter,1,443,1.87,6331.26
P1056,Home & Kitchen,West,7781.89,7460.66,77,31.7,238,4.6,7.0,Regular,1,2789,0.59,7802.44
P1057,Home & Kitchen,South,7528.82,2115.05,160,55.9,203,4.7,5.6,Festival,0,4217,1.58,7147.52
P1058,Electronics,East,1675.96,7926.18,81,44.2,247,3.2,5.0,Festival,0,4463,0.44,2178.75
P1059,Books,East,2328.86,2615.48,423,50.4,235,4.6,18.1,Monsoon,0,4740,1.26,2283.38
P1060,Fashion,North,4747.1,1661.38,173,98.3,81,2.9,20.6,Winter,1,4524,1.24,4407.99
P1061,Fashion,West,2787.24,2093.42,465,41.5,13,3.3,5.3,Festival,0,4281,0.96,2702.16
P1062,Sports,North,4269.36,2058.89,291,50.7,16,3.8,39.2,Festival,0,2827,1.74,4129.49
P1063,Fashion,East,8906.95,5472.74,89,22.0,45,3.1,10.3,Festival,0,1451,0.31,8417.49
P1064,Beauty,South,8278.4,8898.31,420,14.3,139,3.9,18.4,Festival,0,8136,1.18,8009.69
P1065,Fashion,North,6374.39,1001.52,186,79.8,148,3.9,8.7,Regular,1,955,0.67,5259.4
P1066,Sports,North,8609.58,7475.79,486,61.4,236,3.0,19.8,Summer,0,579,1.56,8599.06
P1067,Fashion,South,7880.97,6932.86,460,78.5,191,4.5,30.2,Monsoon,0,8061,0.37,7639.26
P1068,Beauty,North,4404.05,9184.41,319,23.5,101,4.1,20.8,Regular,0,7128,1.71,5406.85
P1069,Electronics,South,2170.44,2699.6,301,61.5,105,3.3,11.4,Monsoon,0,4668,1.72,2414.92
P1070,Sports,West,5239.17,4825.13,116,32.8,250,3.1,9.9,Festival,0,3771,1.72,5438.25
P1071,Electronics,South,7415.04,9734.54,454,30.5,94,4.7,30.4,Monsoon,1,8628,0.56,6842.78
P1072,Electronics,West,4476.91,6991.13,234,11.0,220,4.6,4.7,Winter,0,2671,1.37,4982.05
P1073,Electronics,South,6734.36,4192.09,100,21.7,298,3.1,14.8,Winter,0,6776,0.32,5995.01
P1074,Home & Kitchen,East,1124.41,1536.18,442,37.8,133,2.6,6.1,Summer,0,622,1.74,1171.44
P1075,Books,East,7530.45,2888.85,172,20.5,155,4.5,10.3,Summer,1,693,1.53,5931.95
P1076,Home & Kitchen,West,8164.59,6178.14,382,98.7,28,4.0,6.1,Monsoon,0,4121,1.2,8197.02
P1077,Books,West,7127.01,7591.49,160,37.8,282,2.8,35.5,Regular,1,8121,1.54,6844.99
P1078,Electronics,East,9679.18,1464.03,425,21.7,116,4.0,29.3,Regular,0,7063,0.46,7259.38
P1079,Sports,West,8301.19,6367.84,109,27.9,234,3.6,22.4,Festival,1,9534,1.2,8118.94
P1080,Books,South,9050.32,5859.63,197,62.9,1,4.4,9.0,Regular,1,5655,0.8,8351.95
P1081,Beauty,South,9349.0,5484.02,493,15.8,240,3.0,20.4,Summer,0,5732,1.95,7463.73
P1082,Beauty,East,8053.21,7302.07,334,87.6,58,3.6,20.8,Regular,0,604,1.76,8508.58
P1083,Fashion,North,6807.74,8822.48,443,96.5,183,2.9,23.6,Festival,1,3443,1.55,7840.08
P1084,Books,South,256.04,3513.25,136,32.2,26,4.9,2.4,Winter,1,9185,1.89,332.85
P1085,Sports,West,4765.09,9354.61,359,50.5,77,4.4,38.9,Regular,1,4618,0.89,5565.4
P1086,Home & Kitchen,North,5797.39,1837.74,386,12.0,217,4.3,18.6,Regular,1,9235,1.83,4348.04
P1087,Electronics,North,3179.5,1965.61,142,67.7,262,4.2,37.1,Summer,0,3509,0.85,3030.32
P1088,Fashion,South,3317.42,2933.09,435,47.3,23,3.6,0.4,Monsoon,0,1171,1.55,3003.51
P1089,Beauty,South,9619.36,1413.56,335,34.3,244,4.8,9.9,Winter,1,5580,1.55,7262.17
P1090,Home & Kitchen,North,8938.77,2556.89,274,28.6,158,2.7,4.2,Monsoon,1,5159,0.33,6776.73
P1091,Home & Kitchen,North,8521.95,1278.17,42,68.9,206,4.5,30.8,Festival,0,105,0.91,8460.45
P1092,Electronics,East,4178.92,8660.48,400,47.5,87,3.0,12.8,Festival,0,9998,0.33,5432.6
P1093,Books,West,334.25,1614.16,49,26.2,267,3.3,33.6,Monsoon,0,8899,2.0,434.52
P1094,Beauty,East,986.18,7892.11,405,72.0,134,3.8,33.3,Summer,0,8501,0.51,1282.03
P1095,Sports,South,3259.52,674.47,468,60.9,267,4.5,26.7,Summer,0,4786,1.22,2661.64
P1096,Home & Kitchen,East,354.28,9968.73,167,87.3,268,4.6,26.6,Summer,0,2659,1.64,460.56
P1097,Electronics,East,368.07,7519.17,454,20.6,53,4.0,28.0,Winter,0,3959,0.64,478.49
P1098,Sports,East,9182.71,250.14,335,80.7,99,3.5,27.0,Festival,1,453,1.12,8198.43
P1099,Books,East,7120.35,8063.0,257,70.6,247,4.9,15.5,Festival,1,844,1.33,8192.38
P1100,Beauty,West,3227.77,5485.33,173,20.4,36,3.1,27.3,Festival,1,1611,0.57,3810.39
P1101,Books,West,1499.92,8223.05,455,72.5,28,4.5,35.9,Winter,1,9425,1.62,1949.9
P1102,Home & Kitchen,North,5214.03,5572.17,289,49.7,220,4.0,13.3,Festival,0,7473,0.81,5810.17
P1103,Sports,South,252.39,6795.38,278,95.0,102,3.4,37.8,Monsoon,1,6845,0.66,328.11
P1104,Sports,East,9396.45,8294.94,24,22.7,263,2.5,0.5,Regular,0,5542,1.25,9333.56
P1105,Sports,North,4265.19,4360.72,243,67.9,271,3.6,14.0,Winter,1,9994,1.0,4465.86
P1106,Home & Kitchen,North,4142.88,207.95,274,44.4,224,3.2,5.3,Regular,0,5049,1.86,3107.16
P1107,Home & Kitchen,North,4027.82,8951.45,422,96.1,139,2.8,5.1,Monsoon,1,6248,1.8,5236.17
P1108,Books,West,879.42,4110.79,437,39.7,280,2.7,32.6,Summer,0,5247,1.12,1143.25
P1109,Fashion,East,6455.56,5299.16,314,96.6,286,3.4,36.7,Summer,0,3612,0.91,7140.82
P1110,Books,East,7383.44,260.15,35,91.1,250,4.0,31.1,Summer,0,1744,0.85,7074.81
P1111,Beauty,South,6826.03,5258.39,318,34.3,78,4.6,39.1,Winter,0,905,0.75,6418.62
P1112,Electronics,East,1556.67,10360.55,108,82.3,297,3.0,8.7,Summer,0,9537,1.23,2023.67
P1113,Sports,East,5872.63,3051.72,174,99.6,13,3.6,5.6,Winter,0,4805,1.67,6008.43
P1114,Fashion,North,5780.95,4260.72,190,32.7,82,3.5,20.8,Winter,1,3671,0.83,5194.08
P1115,Electronics,South,8710.43,7271.8,132,49.3,9,3.8,33.2,Regular,0,4256,0.62,8264.3
P1116,Fashion,East,3915.45,8588.67,214,56.8,213,4.5,1.6,Summer,0,1088,1.11,5090.08
P1117,Books,West,3840.56,4487.48,418,36.5,48,3.9,39.8,Festival,0,4646,0.42,4033.29
P1118,Home & Kitchen,East,6261.57,3375.78,285,11.4,49,4.6,24.1,Summer,0,4563,1.49,5313.72
P1119,Sports,North,6404.11,9858.36,451,29.8,40,3.8,39.2,Summer,1,4420,1.18,6433.55
P1120,Books,West,4799.0,7168.14,257,35.4,280,4.0,14.6,Summer,0,7711,1.14,5488.32
P1121,Electronics,North,4541.98,1408.3,23,49.9,226,3.6,18.3,Festival,1,5366,0.81,4425.04
P1122,Electronics,East,5042.65,891.34,204,25.4,108,4.6,30.1,Festival,0,3497,1.84,4213.03
P1123,Electronics,West,8638.24,5170.23,224,88.6,245,4.8,31.7,Winter,1,5900,0.45,8639.52
P1124,Electronics,South,4719.44,2451.33,140,73.4,255,4.1,9.3,Festival,1,7280,1.78,4689.04
P1125,Electronics,South,9411.33,2801.12,227,17.7,33,4.6,37.2,Winter,1,3482,0.94,7097.13
P1126,Fashion,West,5139.24,9237.78,7,68.5,23,2.6,34.7,Regular,0,7166,1.8,6647.85
P1127,Books,West,9502.17,1104.32,455,68.8,54,4.8,0.7,Winter,0,5279,1.54,7669.07
P1128,Sports,North,8361.75,7562.56,240,96.1,49,3.0,5.1,Summer,0,2291,0.48,9279.05
P1129,Home & Kitchen,West,3751.83,2978.19,346,10.3,78,3.1,19.8,Monsoon,1,7868,1.71,3162.24
P1130,Home & Kitchen,North,8663.69,8026.59,469,32.3,122,2.6,18.4,Monsoon,0,7048,1.46,7936.25
P1131,Books,East,1278.62,7635.29,232,93.5,90,4.9,28.3,Summer,1,4944,0.35,1662.21
P1132,Books,North,9265.46,256.28,405,93.9,193,4.6,3.6,Winter,0,6494,0.53,7825.93
P1133,Home & Kitchen,West,6390.11,5434.28,146,74.9,244,4.8,25.8,Summer,0,3065,1.38,6569.32
P1134,Home & Kitchen,West,733.03,1617.78,13,78.9,149,4.6,24.7,Festival,0,6865,1.43,952.94
P1135,Fashion,East,6513.72,9119.46,194,18.2,146,3.7,9.3,Winter,0,4914,1.57,6961.24
P1136,Beauty,West,9747.63,9174.77,354,56.2,141,4.8,21.7,Summer,1,9726,1.52,9082.01
P1137,Sports,West,884.05,4497.33,409,30.8,286,4.9,8.9,Festival,0,4284,1.42,1149.26
P1138,Electronics,South,5635.94,4766.16,464,26.3,111,3.8,5.9,Festival,0,5006,1.6,5401.59
P1139,Beauty,South,7528.38,3309.88,169,82.9,108,2.9,22.9,Winter,0,2389,1.28,7184.52
P1140,Books,East,8140.53,7575.38,484,22.2,281,4.1,39.1,Regular,0,8576,0.74,7059.56
P1141,Home & Kitchen,North,4255.51,3881.39,143,52.2,50,4.9,9.5,Regular,0,6892,1.85,4153.38
P1142,Beauty,South,2200.83,2943.62,280,94.5,14,4.7,14.2,Festival,0,1908,0.33,2775.95
P1143,Sports,North,614.95,4640.62,295,26.7,134,4.7,10.3,Regular,1,1257,0.92,799.44
P1144,Books,West,5881.32,1124.15,57,98.0,76,4.8,10.7,Festival,0,974,1.54,6298.43
P1145,Electronics,South,4638.53,7884.95,179,99.5,84,4.7,16.2,Regular,0,2995,1.03,5856.08
P1146,Electronics,East,9497.7,309.99,114,60.0,158,4.4,28.1,Festival,0,5431,0.34,8229.89
P1147,Sports,East,793.93,6831.09,207,25.3,286,4.3,1.6,Festival,1,5479,0.41,1032.11
P1148,Sports,East,6916.87,2067.16,440,38.4,94,3.2,38.3,Festival,1,4489,1.4,5657.07
P1149,Home & Kitchen,South,444.67,2578.41,140,48.2,297,4.1,1.9,Festival,1,7641,1.94,578.07
P1150,Electronics,North,1880.05,6739.72,8,37.8,94,3.8,35.3,Monsoon,1,5942,1.24,2444.06
P1151,Books,West,4645.07,10427.18,159,35.3,57,4.7,35.8,Regular,1,5995,1.16,5738.89
P1152,Beauty,North,4657.75,8206.04,176,97.5,164,3.7,21.0,Festival,0,7741,0.84,6055.08
P1153,Books,North,6919.87,2510.67,428,23.8,98,2.8,5.5,Summer,0,4077,0.74,5354.01
P1154,Fashion,West,9120.09,1996.58,362,76.0,16,2.5,22.6,Winter,0,4345,0.34,7412.12
P1155,Fashion,West,6462.52,9119.52,51,10.0,78,4.2,25.1,Summer,0,7529,0.76,7460.69
P1156,Sports,South,9544.64,4763.98,98,63.7,72,3.9,34.3,Summer,1,4711,1.06,8452.06
P1157,Home & Kitchen,South,8839.83,1594.38,432,92.4,270,3.3,22.0,Monsoon,1,2448,0.64,7174.28
P1158,Fashion,South,5928.1,9078.02,52,35.9,287,2.9,16.4,Regular,0,77,0.45,6931.91
P1159,Electronics,South,8371.16,8602.07,244,26.7,66,3.7,33.5,Monsoon,0,1948,1.52,8047.77
P1160,Books,South,6497.26,10333.91,351,68.7,68,2.8,39.2,Regular,1,7350,1.82,6914.15
P1161,Books,West,969.87,9568.55,217,74.1,193,3.3,25.8,Festival,0,2477,1.89,1260.83
P1162,Sports,North,7457.53,8970.48,440,71.9,55,3.4,35.0,Monsoon,0,1675,1.35,7853.83
P1163,Beauty,South,1130.1,722.57,344,38.7,168,3.7,23.9,Winter,1,2086,0.39,1024.72
P1164,Sports,South,6022.01,1257.57,328,32.7,25,3.7,27.6,Regular,0,9552,1.56,4578.02
P1165,Beauty,North,7085.87,6051.91,143,96.0,131,3.1,27.5,Monsoon,1,3405,0.49,7238.63
P1166,Sports,South,851.97,5664.87,209,93.1,102,4.6,28.2,Winter,1,7096,1.44,1107.56
P1167,Sports,North,2461.79,4906.18,385,51.2,282,3.4,12.8,Summer,0,3770,1.62,2960.51
P1168,Sports,North,9173.59,4274.87,77,86.2,296,3.1,23.0,Festival,0,4952,1.53,10241.33
P1169,Beauty,West,6239.88,4630.09,8,50.7,294,2.9,23.8,Festival,1,5286,1.92,6665.08
P1170,Beauty,East,2613.6,6055.15,80,48.2,263,3.3,12.6,Summer,0,8330,1.55,3397.68
P1171,Sports,West,6968.66,201.43,333,24.1,120,2.7,14.0,Monsoon,0,8363,1.48,5226.5
P1172,Fashion,East,6048.41,2870.51,81,48.4,231,2.6,30.5,Summer,1,5011,0.74,5100.25
P1173,Home & Kitchen,East,5115.44,5528.65,308,58.4,291,4.0,23.3,Winter,0,82,1.87,5443.32
P1174,Home & Kitchen,East,9766.63,7633.27,260,12.0,161,4.0,6.0,Regular,0,4748,0.61,8581.09
P1175,Home & Kitchen,South,6897.85,1977.3,414,50.0,161,3.8,33.5,Monsoon,0,8937,1.84,5267.85
P1176,Beauty,West,3879.32,5823.81,106,80.3,78,4.4,35.3,Regular,0,3891,0.83,4657.76
P1177,Beauty,East,8040.72,7553.22,110,71.2,38,2.6,18.6,Summer,0,8766,0.52,8681.99
P1178,Fashion,North,8868.92,4768.56,337,67.2,28,4.8,8.4,Festival,0,5494,1.71,8994.75
P1179,Home & Kitchen,South,1427.16,459.48,43,91.9,100,2.7,37.9,Regular,0,6227,0.3,1387.36
P1180,Home & Kitchen,West,2165.42,4816.45,480,11.6,294,4.2,35.3,Regular,0,8488,1.71,2563.31
P1181,Sports,East,2319.02,3239.31,318,60.1,124,2.8,9.8,Festival,1,3976,0.75,2704.64
P1182,Beauty,North,6973.88,9773.98,279,80.9,92,4.7,3.8,Regular,1,3009,1.8,7801.19
P1183,Home & Kitchen,West,6109.79,1466.01,92,58.7,255,3.8,17.6,Regular,0,2277,1.48,4899.26
P1184,Books,West,6266.12,6913.55,215,39.2,97,2.7,27.1,Festival,0,1443,1.43,7009.77
P1185,Fashion,South,9419.58,724.07,373,22.3,6,4.0,7.0,Festival,0,2073,0.92,7181.47
P1186,Books,West,7803.93,4784.48,81,89.9,169,2.5,20.5,Summer,0,6114,0.4,8095.37
P1187,Books,South,1453.78,5897.07,81,52.4,271,4.4,17.0,Summer,1,7612,1.71,1889.91
P1188,Fashion,East,3605.57,3254.89,446,89.0,108,4.1,35.6,Regular,0,6689,0.59,3538.24
P1189,Books,South,4466.86,4876.38,32,62.7,299,3.0,17.2,Monsoon,0,2528,0.93,5049.55
P1190,Home & Kitchen,North,4080.42,1867.88,249,70.7,47,3.4,21.4,Summer,0,7424,1.32,3737.05
P1191,Beauty,South,6759.22,3318.56,70,82.4,99,2.5,38.2,Summer,1,7979,1.12,7022.64
P1192,Fashion,North,8940.55,6589.82,270,69.3,14,4.2,12.0,Monsoon,1,4509,0.64,8972.0
P1193,Sports,South,3199.3,3294.58,386,45.8,194,3.3,11.6,Monsoon,0,6503,0.54,3001.55
P1194,Books,West,5608.4,9465.35,474,56.2,157,3.9,32.0,Festival,0,9223,0.51,6916.38
P1195,Fashion,East,7936.21,6665.16,209,82.3,154,4.9,11.1,Summer,0,8468,1.77,8350.7
P1196,Electronics,North,4278.94,4706.86,62,43.6,115,3.2,33.3,Winter,0,1316,0.35,4872.98
P1197,Electronics,South,1847.56,579.97,205,44.9,258,5.0,3.8,Winter,0,2107,1.96,1615.09
P1198,Beauty,South,4854.52,5335.34,229,18.6,145,4.1,4.5,Regular,1,8046,0.64,4440.99
P1199,Home & Kitchen,South,741.18,8072.49,146,92.3,291,3.1,36.1,Summer,0,2991,0.49,963.53
P1200,Beauty,West,9435.36,2920.55,385,18.2,10,3.6,21.6,Winter,1,206,1.28,7076.52
P1201,Beauty,West,933.25,8505.9,372,68.3,214,4.4,28.8,Summer,1,7048,0.44,1213.23
P1202,Beauty,North,4496.88,2778.65,88,47.2,233,3.6,9.0,Summer,0,810,1.32,4199.13
P1203,Beauty,North,5392.84,8681.06,147,46.5,171,2.7,6.7,Winter,1,9015,1.75,6272.3
P1204,Sports,West,9855.98,1059.97,356,71.2,21,2.9,33.4,Summer,1,6457,0.38,7573.38
P1205,Sports,North,1827.01,9119.02,37,16.0,15,4.5,14.3,Monsoon,0,9794,1.66,2375.11
P1206,Fashion,East,1321.43,5331.6,405,63.4,126,4.1,18.2,Regular,0,6781,0.97,1717.86
P1207,Electronics,East,285.32,3240.27,156,79.5,213,3.9,1.1,Festival,0,1007,0.57,370.92
P1208,Beauty,West,1724.6,2915.97,162,84.5,188,2.9,15.4,Winter,1,303,0.6,2167.82
P1209,Fashion,North,2231.28,4638.35,450,25.3,172,4.6,30.8,Festival,0,7935,1.86,2809.82
P1210,Electronics,South,6379.69,10490.19,145,90.8,247,4.9,32.9,Regular,0,1619,0.49,7856.5
P1211,Books,East,2353.13,2453.78,450,69.1,5,2.6,28.0,Monsoon,0,7543,1.77,2348.7
P1212,Home & Kitchen,West,401.1,1245.2,255,89.4,231,2.7,27.7,Monsoon,0,7555,1.23,521.43
P1213,Sports,North,8300.86,6217.56,307,53.7,201,4.7,20.2,Monsoon,0,6933,0.37,7713.04
P1214,Books,West,3782.84,5221.76,116,58.8,149,4.5,21.5,Monsoon,0,5056,1.09,4290.95
P1215,Electronics,South,3666.23,5589.71,148,92.7,72,4.0,29.7,Winter,0,9049,1.69,4658.78
P1216,Books,East,3164.29,7062.77,454,91.0,226,4.9,9.9,Winter,0,5818,1.53,4113.58
P1217,Home & Kitchen,West,9758.66,2936.93,213,50.3,74,4.1,9.3,Summer,0,4966,1.13,8481.35
P1218,Electronics,West,1867.13,9578.06,228,34.7,169,3.0,38.0,Summer,1,9463,1.76,2427.27
P1219,Books,West,9002.73,4676.14,47,45.4,249,4.3,1.1,Regular,1,7591,0.5,8218.97
P1220,Sports,South,7812.67,1512.17,268,44.9,280,4.1,5.6,Summer,1,6757,1.85,6269.06
P1221,Sports,West,949.5,7840.52,248,35.8,152,5.0,22.8,Regular,1,3250,1.74,1234.35
P1222,Fashion,South,9869.95,6816.84,7,34.2,224,3.0,29.5,Regular,0,6607,1.5,9422.5
P1223,Books,South,2859.39,3438.47,129,87.5,225,4.0,21.5,Regular,0,7597,1.69,3237.84
P1224,Beauty,South,1166.11,6594.07,272,16.3,38,4.5,14.2,Monsoon,0,9121,1.22,1515.94
P1225,Books,East,8327.28,2448.98,88,71.0,44,3.3,39.1,Festival,1,5138,1.45,7906.53
P1226,Electronics,East,7125.42,4770.74,20,25.6,185,3.4,28.2,Festival,1,50,1.25,7075.03
P1227,Electronics,West,6248.74,9461.94,338,41.0,241,4.7,33.3,Winter,0,216,0.9,7180.35
P1228,Books,West,1728.61,1558.07,468,15.5,210,3.5,1.6,Regular,0,2113,1.27,1433.67
P1229,Home & Kitchen,East,4889.26,4170.71,63,34.3,23,4.1,9.4,Monsoon,0,8353,0.74,5058.86
P1230,Sports,North,7849.45,8654.19,181,79.2,124,4.7,15.0,Summer,0,1175,1.05,8901.56
P1231,Electronics,East,3175.51,10185.15,67,89.7,86,3.0,7.3,Summer,0,2691,0.78,4128.16
P1232,Sports,South,3254.56,4864.52,450,29.9,43,5.0,2.9,Winter,1,1479,0.51,3336.26
P1233,Electronics,East,230.78,5412.24,495,51.7,40,4.3,9.0,Winter,0,6151,0.85,300.01
P1234,Fashion,South,1907.59,6084.81,53,52.3,169,3.7,21.3,Regular,1,1684,1.75,2479.87
P1235,Beauty,West,8778.98,9801.83,311,88.6,175,3.6,27.8,Regular,0,8912,0.95,9601.67
P1236,Electronics,North,4529.12,9036.69,250,78.7,20,4.9,31.0,Summer,0,3161,1.57,5887.86
P1237,Sports,West,9845.5,1940.6,293,56.2,109,3.0,1.7,Summer,1,1740,0.6,7880.47
P1238,Fashion,South,4077.94,4687.34,290,70.4,193,3.3,17.1,Summer,0,7765,1.02,4434.49
P1239,Electronics,South,7208.83,4968.48,447,86.3,244,3.3,4.9,Summer,0,6690,0.5,6997.0
P1240,Home & Kitchen,South,2962.81,8323.47,336,10.9,280,3.2,17.2,Festival,1,4007,0.54,3851.65
P1241,Beauty,North,3765.33,6401.85,19,46.3,228,3.7,17.4,Regular,1,9206,1.35,4680.85
P1242,Electronics,East,2069.11,6931.56,342,91.7,36,5.0,19.9,Regular,0,330,1.33,2689.84
P1243,Fashion,West,3601.21,10481.42,259,76.6,45,4.7,35.7,Summer,0,4496,0.66,4681.57
P1244,Home & Kitchen,West,5562.93,953.59,96,58.9,28,3.3,32.2,Monsoon,0,2858,1.11,4633.28
P1245,Books,East,9919.37,2481.46,283,57.7,154,3.6,25.5,Summer,1,5452,1.77,8350.69
P1246,Fashion,West,6709.18,4389.49,210,41.3,23,4.2,35.4,Winter,1,2014,0.6,6194.54
P1247,Fashion,North,2152.61,3769.11,98,56.8,207,2.5,27.1,Monsoon,0,872,0.33,2655.04
P1248,Home & Kitchen,West,640.62,403.38,229,69.0,91,4.6,32.8,Winter,0,9679,1.41,645.55
P1249,Fashion,South,1438.29,1127.14,305,47.7,38,4.7,22.6,Monsoon,1,2111,0.39,1304.05
P1250,Home & Kitchen,East,5713.04,7207.44,322,74.3,228,4.6,21.0,Winter,0,5225,1.97,6725.48
P1251,Electronics,North,7698.57,9254.63,467,87.5,202,3.4,29.0,Summer,0,3915,1.34,8396.14
P1252,Home & Kitchen,East,9416.11,5486.82,203,23.9,254,3.7,0.8,Summer,0,4344,1.1,8337.52
P1253,Home & Kitchen,North,355.07,5744.45,275,50.6,38,2.5,27.6,Monsoon,0,9706,1.03,461.59
P1254,Beauty,South,5323.05,2812.56,238,46.7,221,3.5,37.4,Winter,1,127,1.27,4635.86
P1255,Home & Kitchen,East,4814.5,8104.48,50,71.9,187,3.7,28.6,Festival,0,2209,0.45,6258.85
P1256,Home & Kitchen,West,6629.34,7938.52,68,32.5,43,4.8,1.5,Monsoon,0,3237,1.88,7275.89
P1257,Books,North,5683.87,6251.93,234,67.6,114,4.7,15.1,Monsoon,1,9407,1.36,6070.76
P1258,Electronics,East,6932.98,2374.7,434,89.0,260,4.9,32.4,Regular,0,7185,0.61,5838.83
P1259,Beauty,West,6649.21,1181.23,444,47.6,5,4.7,38.3,Monsoon,0,839,1.26,4986.91
